Date,Age,Gender,City,Tier,Occupation,Other Occupation,CRY Source,Other CRY Source,Volunteering Location Preference
07/19/2025,20,Male,Mumbai,,College/University Student,,Family/Friend,,Mumbai
07/19/2025,15,Female,Mumbai,,School Student,,Family/Friend,,Mumbai
07/19/2025,21,Female,Mumbai,,Working Professional,,CRY Volunteers/Interns,,Mumbai
07/19/2025,27,Female,lucknow,,Working Professional,,CRY Website,,Mumbai
07/19/2025,27,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
07/18/2025,17,Female,Mumbai,,School Student,,CRY Website,,Mumbai
07/18/2025,13,Female,Mumbai,,School Student,,Family/Friend,,Mumbai
07/17/2025,27,Female,Indore,,Other,Student ,CRY Volunteers/Interns,,Mumbai
07/16/2025,28,Female,Mumbai ,,College/University Student,,CRY Website,,Mumbai
07/15/2025,17,Female,navi mumbai,,College/University Student,,CRY Website,,Mumbai
07/15/2025,17,Female,navi mumbai ,,College/University Student,,CRY Website,,Mumbai
07/15/2025,21,Female,Ahmedabad,,College/University Student,,Social Media Sites,,Mumbai
07/14/2025,20,Female,Rajkot,,College/University Student,,CRY Website,,Mumbai
07/14/2025,19,Female,Bhilai,,College/University Student,,Others,,Mumbai
07/13/2025,32,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
07/13/2025,18,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
07/13/2025,20,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
07/13/2025,19,Male,Ahmedabad,,College/University Student,,CRY Website,,Mumbai
07/12/2025,20,Male,Chennai,,College/University Student,,CRY Website,,Mumbai
07/11/2025,32,Female,Mumbai,,Home Maker,,CRY Website,,Mumbai
07/11/2025,20,Female,Lucknow,,College/University Student,,CRY Website,,Mumbai
07/11/2025,20,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
07/10/2025,20,Male,PANVEL,,College/University Student,,CRY Website,,Mumbai
07/10/2025,21,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
07/10/2025,17,Female,Kamatwade nashik,,College/University Student,,Others,,Mumbai
07/09/2025,20,Female,Udaipur,,College/University Student,,CRY Website,,Mumbai
07/09/2025,23,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
07/09/2025,16,Female,mumbai ,,School Student,,Others,,Mumbai
07/09/2025,18,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
07/09/2025,21,Female,Amravati,,College/University Student,,Social Media Sites,,Mumbai
07/08/2025,18,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
07/08/2025,20,Male,mumbai,,College/University Student,,Online ads and Posts,,Mumbai
07/08/2025,47,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
07/07/2025,23,Female,Dombivli,,College/University Student,,Others,,Mumbai
07/07/2025,26,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
07/07/2025,20,Female,Akola,,College/University Student,,Others,,Mumbai
07/07/2025,27,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
07/07/2025,17,Female,Mumbai,,College/University Student,,Others,,Mumbai
07/07/2025,25,Female, Mumbai ,,Other,Independent scholar ,CRY Website,,Mumbai
07/06/2025,25,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
07/06/2025,20,Male,Mumbai,,College/University Student,,Online ads and Posts,,Mumbai
07/06/2025,17,Female,Mumbai,,School Student,,Social Media Sites,,Mumbai
07/06/2025,16,Female,mumbai,,College/University Student,,CRY Website,,Mumbai
07/06/2025,19,Female,Mumbai,,College/University Student,,Others,,Mumbai
07/06/2025,21,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
07/06/2025,30,Male,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
07/06/2025,29,Female,Mumbai,,Working Professional,,Family/Friend,,Mumbai
07/04/2025,18,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
07/04/2025,17,Female,Mumbai,,College/University Student,,Others,,Mumbai
07/04/2025,32,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
07/04/2025,18,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
07/04/2025,22,Female,Dombivli ,,College/University Student,,CRY Website,,Mumbai
07/04/2025,20,Female,Mumbai,,College/University Student,,Others,,Mumbai
07/04/2025,23,Female,SOUTH GOA,,College/University Student,,Family/Friend,,Mumbai
07/04/2025,42,Female,Bhopal,,Working Professional,,CRY Website,,Mumbai
07/03/2025,28,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
07/02/2025,20,Male,Mumbai,,College/University Student,,Online ads and Posts,,Mumbai
07/02/2025,27,Female,Bhubaneswar,,Working Professional,,CRY Volunteers/Interns,,Mumbai
07/01/2025,19,Female,Mumbai,,College/University Student,,Family/Friend,,Mumbai
07/01/2025,22,Female,Vadodara ,,College/University Student,,Family/Friend,,Mumbai
06/30/2025,21,Male,Mumbai,,College/University Student,,Online ads and Posts,,Mumbai
06/30/2025,69,Male,Mumbai,,Working Professional,,Online ads and Posts,,Mumbai
06/29/2025,24,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
06/29/2025,18,Female,Mumbai,,College/University Student,,Family/Friend,,Mumbai
06/28/2025,17,Female,Mumbai ,,College/University Student,,Others,,Mumbai
06/28/2025,24,Female,Navi Mumbai,,Working Professional,,Family/Friend,,Mumbai
06/28/2025,20,Female,Gondia,,College/University Student,,Social Media Sites,,Mumbai
06/28/2025,19,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
06/28/2025,30,Female,Thane,,Working Professional,,CRY Website,,Mumbai
06/28/2025,30,Female,Thane,,Working Professional,,CRY Website,,Mumbai
06/28/2025,30,Female,Thane,,Working Professional,,CRY Website,,Mumbai
06/28/2025,30,Female,Thane,,Working Professional,,CRY Website,,Mumbai
06/28/2025,30,Female,Thane,,Working Professional,,CRY Website,,Mumbai
06/28/2025,30,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
06/28/2025,25,Female,Trivandrum,,Working Professional,,CRY Website,,Mumbai
06/27/2025,18,Female,Mumbai,,School Student,,CRY Website,,Mumbai
06/27/2025,21,Male,Mumbai,,College/University Student,,Family/Friend,,Mumbai
06/26/2025,18,Female,Ludhiana,,College/University Student,,CRY Volunteers/Interns,,Mumbai
06/26/2025,20,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
06/25/2025,16,Female,Mumbai,,School Student,,Others,,Mumbai
06/24/2025,20,Male,Mumbai,,College/University Student,,Online ads and Posts,,Mumbai
06/24/2025,18,Female,Matunga East,,College/University Student,,Others,,Mumbai
06/24/2025,16,Female,Chennai,,School Student,,Others,,Mumbai
06/24/2025,19,Female,Amravati,,College/University Student,,CRY Volunteers/Interns,,Mumbai
06/24/2025,18,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
06/24/2025,17,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
06/24/2025,22,Male,Nagpur,,Working Professional,,Family/Friend,,Mumbai
06/24/2025,17,Female,Thane,,College/University Student,,Social Media Sites,,Mumbai
06/24/2025,21,Male,Mumbai,,Other,Graduate,CRY Website,,Mumbai
06/23/2025,21,Female,Mumbai ,,College/University Student,,Family/Friend,,Mumbai
06/23/2025,18,Female,mumbai,,College/University Student,,CRY Website,,Mumbai
06/23/2025,18,Female,mumbai,,College/University Student,,CRY Website,,Mumbai
06/23/2025,18,Female,mumbai,,College/University Student,,CRY Website,,Mumbai
06/23/2025,22,Male,Mumbai,,Working Professional,,Family/Friend,,Mumbai
06/23/2025,21,Female,shirpur,,College/University Student,,Social Media Sites,,Mumbai
06/22/2025,22,Female,Bhopal,,College/University Student,,Others,,Mumbai
06/22/2025,14,Female,mumbai,,School Student,,Family/Friend,,Mumbai
06/21/2025,17,Female,Thane,,College/University Student,,Social Media Sites,,Mumbai
06/21/2025,22,Female,Mumbai,,Personal Business,,CRY Website,,Mumbai
06/21/2025,18,Male,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
06/20/2025,30,Male,Kanjurmarg West,,Working Professional,,CRY Website,,Mumbai
06/20/2025,25,Male,Surat,,Working Professional,,CRY Website,,Mumbai
06/19/2025,23,Female,Mumbai,,Other,Gap Year,CRY Website,,Mumbai
06/18/2025,22,Female,Navi Mumbai,,College/University Student,,CRY Website,,Mumbai
06/18/2025,22,Male,Mumbai Maharashtra,,Working Professional,,Family/Friend,,Mumbai
06/18/2025,16,Female,Mumbai,,School Student,,Social Media Sites,,Mumbai
06/17/2025,27,Female,Navi Mumbai,,Working Professional,,Others,,Mumbai
06/17/2025,19,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
06/17/2025,17,Female,Thane,,School Student,,CRY Website,,Mumbai
06/17/2025,10,Male,Mumbai,,School Student,,CRY Website,,Mumbai
06/17/2025,18,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
06/17/2025,21,Female,Gwalior,,College/University Student,,CRY Volunteers/Interns,,Mumbai
06/17/2025,27,Female,Mumbai,,Working Professional,,Family/Friend,,Mumbai
06/16/2025,22,Female,Bhiwandi,,Other,Chartered accountant student ,CRY Website,,Mumbai
06/16/2025,17,Male,NAVI mumbai,,School Student,,Social Media Sites,,Mumbai
06/16/2025,20,Female,Nagpur ,,College/University Student,,Social Media Sites,,Mumbai
06/16/2025,26,Female,Chandigarh,,Working Professional,,Social Media Sites,,Mumbai
06/16/2025,23,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
06/16/2025,18,Male,Mumbai ,,College/University Student,,Social Media Sites,,Mumbai
06/16/2025,19,Female,Mumbai ,,College/University Student,,Social Media Sites,,Mumbai
06/16/2025,26,Female,Surat,,Working Professional,,CRY Website,,Mumbai
06/15/2025,24,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
06/14/2025,21,Female,Bhopal,,College/University Student,,CRY Website,,Mumbai
06/14/2025,22,Female,mumbai,,College/University Student,,Others,,Mumbai
06/13/2025,22,Male,Navi mumbai ,,College/University Student,,Others,,Mumbai
06/13/2025,17,Female,Mumbai ,,College/University Student,,Others,,Mumbai
06/12/2025,26,Female,Mumbai ,,College/University Student,,CRY Website,,Mumbai
06/12/2025,26,Female,Mumbai ,,College/University Student,,CRY Website,,Mumbai
06/12/2025,22,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
06/11/2025,22,Female,Mumbai,,School Student,,CRY Website,,Mumbai
06/11/2025,17,Female,surat,,School Student,,Family/Friend,,Mumbai
06/11/2025,14,Female,Mumbai ,,School Student,,Social Media Sites,,Mumbai
06/10/2025,21,Male,Vadodara,,College/University Student,,CRY Website,,Mumbai
06/10/2025,24,Female,Mumbai,,Other,Model and animal rescuer,CRY Volunteers/Interns,,Mumbai
06/09/2025,23,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
06/09/2025,20,Female,Thane,,College/University Student,,CRY Volunteers/Interns,,Mumbai
06/08/2025,24,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
06/08/2025,19,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
06/08/2025,20,Female,panvel,,College/University Student,,Others,,Mumbai
06/07/2025,20,Female,Surat,,College/University Student,,CRY Website,,Mumbai
06/07/2025,19,Female,mumbai,,College/University Student,,Others,,Mumbai
06/07/2025,21,Male,Rajkot,,College/University Student,,CRY Website,,Mumbai
06/07/2025,18,Female,Thane,,College/University Student,,Social Media Sites,,Mumbai
06/06/2025,19,Female,Navi Mumbai,,College/University Student,,Social Media Sites,,Mumbai
06/06/2025,13,Female,Mumbai,,School Student,,CRY Website,,Mumbai
06/06/2025,22,Male,Nagpur,,College/University Student,,Online ads and Posts,,Mumbai
06/06/2025,29,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
06/05/2025,20,Male,Mumbai,,College/University Student,,Online ads and Posts,,Mumbai
06/05/2025,25,Male,Mumbai ,,Working Professional,,Others,,Mumbai
06/05/2025,19,Female,Raigad,,College/University Student,,Social Media Sites,,Mumbai
06/05/2025,35,Female,Rajkot,,Working Professional,,CRY Website,,Mumbai
06/04/2025,20,Female,Aurangabad,,College/University Student,,CRY Website,,Mumbai
06/04/2025,21,Female,thalassery,,College/University Student,,CRY Website,,Mumbai
06/03/2025,26,Female,Goa,,College/University Student,,CRY Website,,Mumbai
06/03/2025,18,Female,Panvel,,College/University Student,,Social Media Sites,,Mumbai
06/02/2025,17,Male,Anuppur,,Other,Student ,CRY Website,,Mumbai
06/02/2025,22,Female,Vasind,,College/University Student,,Social Media Sites,,Mumbai
06/02/2025,29,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
06/01/2025,32,Female,MUMBAI,,Working Professional,,Social Media Sites,,Mumbai
05/31/2025,21,Male,Dombivli,,College/University Student,,Others,,Mumbai
05/31/2025,21,Female,Kottayam ,,College/University Student,,CRY Website,,Mumbai
05/30/2025,20,Male,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
05/30/2025,20,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
05/30/2025,20,Male,Bijapur,,College/University Student,,Others,,Mumbai
05/29/2025,48,Male,Khorda,,Working Professional,,Others,,Mumbai
05/29/2025,25,Male,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
05/29/2025,21,Male,Allahabad,,College/University Student,,Social Media Sites,,Mumbai
05/29/2025,20,Male,Mumbai,,College/University Student,,Online ads and Posts,,Mumbai
05/29/2025,17,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
05/28/2025,17,Female,Mumbai ,,College/University Student,,CRY Website,,Mumbai
05/28/2025,66,Male,RAIPUR,,Retired,,Others,,Mumbai
05/28/2025,23,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/28/2025,47,Female,Raipur ,,Home Maker,,Social Media Sites,,Mumbai
05/27/2025,25,Male,Gaya,,College/University Student,,CRY Website,,Mumbai
05/27/2025,17,Female,Mumbai,,School Student,,Social Media Sites,,Mumbai
05/27/2025,21,Female,Kottayam ,,College/University Student,,CRY Website,,Mumbai
05/27/2025,17,Female,Thane,,College/University Student,,Others,,Mumbai
05/27/2025,17,Female,Mumbai,,School Student,,Family/Friend,,Mumbai
05/27/2025,20,Female,Mumbai ,,College/University Student,,Social Media Sites,,Mumbai
05/27/2025,21,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
05/27/2025,18,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/27/2025,18,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/26/2025,20,Female,Mumbai,,School Student,,CRY Website,,Mumbai
05/26/2025,21,Female,Kishangarh,,College/University Student,,CRY Website,,Mumbai
05/26/2025,47,Female,Raipur ,,Home Maker,,Others,,Mumbai
05/26/2025,19,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/26/2025,11,Male,MUMBAI,,School Student,,CRY Website,,Mumbai
05/26/2025,11,Male,MUMBAI,,School Student,,CRY Website,,Mumbai
05/26/2025,20,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/26/2025,18,Female,thane,,College/University Student,,Social Media Sites,,Mumbai
05/26/2025,18,Female,Kochi,,College/University Student,,Social Media Sites,,Mumbai
05/26/2025,23,Female,MUMBAI,,Working Professional,,CRY Website,,Mumbai
05/26/2025,13,Female,Mumbai,,School Student,,CRY Website,,Mumbai
05/26/2025,18,Female,Mumbai,,College/University Student,,Family/Friend,,Mumbai
05/25/2025,19,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/25/2025,25,Male,Kalyan,,Personal Business,,CRY Website,,Mumbai
05/25/2025,20,Female,Thane,,College/University Student,,CRY Volunteers/Interns,,Mumbai
05/25/2025,29,Male,Mumbai,,Working Professional,,Others,,Mumbai
05/25/2025,24,Male,guwahati,,College/University Student,,Family/Friend,,Mumbai
05/25/2025,18,Female,Mumbai,,Other,Incoming college student ( 12th completed) ,CRY Website,,Mumbai
05/25/2025,33,Male,Mumbai,,Working Professional,,CRY Volunteers/Interns,,Mumbai
05/24/2025,26,Male,Thane,,Personal Business,,CRY Website,,Mumbai
05/24/2025,13,Female,Mumbai ,,School Student,,Family/Friend,,Mumbai
05/24/2025,18,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/24/2025,17,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/24/2025,29,Female,Mumbai ,,Working Professional,,CRY Website,,Mumbai
05/24/2025,24,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/24/2025,40,Female,Mumbai ,,Working Professional,,CRY Website,,Mumbai
05/24/2025,20,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/24/2025,16,Male,Surat,,School Student,,Family/Friend,,Mumbai
05/23/2025,20,Male,ulhasnagar,,College/University Student,,Family/Friend,,Mumbai
05/23/2025,23,Male,AHMEDABAD,,College/University Student,,CRY Website,,Mumbai
05/23/2025,22,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/23/2025,18,Female,Mumbai,,School Student,,CRY Website,,Mumbai
05/23/2025,29,Female,Mimbai,,Working Professional,,Others,,Mumbai
05/23/2025,16,Female,Ahmedabad,,School Student,,Social Media Sites,,Mumbai
05/23/2025,17,Female,Mumbai,,School Student,,Family/Friend,,Mumbai
05/23/2025,17,Female,Mumbai,,School Student,,Family/Friend,,Mumbai
05/23/2025,22,Female,Nagpur,,College/University Student,,Social Media Sites,,Mumbai
05/23/2025,24,Female,TITWALA  KALYAN,,Working Professional,,Others,,Mumbai
05/22/2025,21,Male,Vapi,,Working Professional,,CRY Website,,Mumbai
05/22/2025,21,Female,Mumbai,,Working Professional,,Others,,Mumbai
05/22/2025,16,Female,Mumbai,,School Student,,Family/Friend,,Mumbai
05/22/2025,12,Female,Mumbai,,School Student,,Family/Friend,,Mumbai
05/22/2025,16,Female,Mumbai,,School Student,,Social Media Sites,,Mumbai
05/21/2025,22,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/21/2025,17,Female,Mumbai,,School Student,,Family/Friend,,Mumbai
05/21/2025,25,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/21/2025,25,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/21/2025,25,Female,Mumbai,,Working Professional,,CRY Staff,,Mumbai
05/21/2025,25,Female,Mumbai,,Working Professional,,CRY Staff,,Mumbai
05/21/2025,16,Female,Mumbai ,,College/University Student,,Social Media Sites,,Mumbai
05/21/2025,25,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/21/2025,20,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/20/2025,19,Female,Mumbai,,College/University Student,,Family/Friend,,Mumbai
05/20/2025,16,Male,Ahmedabad,,School Student,,CRY Website,,Mumbai
05/20/2025,16,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/20/2025,30,Female,mumbai,,Working Professional,,CRY Website,,Mumbai
05/20/2025,18,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/19/2025,27,Female,Mumbai,,Working Professional,,Ads/Hoardings,,Mumbai
05/19/2025,14,Female,Mumbai,,School Student,,Social Media Sites,,Mumbai
05/19/2025,17,Female,Indore,,School Student,,CRY Website,,Mumbai
05/18/2025,19.5,Female,MUMBAI,,Other,12th passed,CRY Website,,Mumbai
05/18/2025,20,Female,INDORE,,College/University Student,,CRY Website,,Mumbai
05/18/2025,42,Male,Mumbai ,,Working Professional,,CRY Website,,Mumbai
05/18/2025,20,Male,Vadodara,,School Student,,Online ads and Posts,,Mumbai
05/17/2025,38,Female,Vadodara,,Working Professional,,Others,,Mumbai
05/17/2025,22,Male,Navi Mumbai,,College/University Student,,CRY Website,,Mumbai
05/17/2025,16,Female,Ahmedabad,,School Student,,CRY Website,,Mumbai
05/16/2025,20,Female,Bhopal,,College/University Student,,CRY Website,,Mumbai
05/16/2025,21,Female,Kalyan,,College/University Student,,CRY Website,,Mumbai
05/16/2025,19,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/15/2025,19,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
05/15/2025,15,Male,Salem,,School Student,,Social Media Sites,,Mumbai
05/15/2025,22,Female,Bhopal,,College/University Student,,Social Media Sites,,Mumbai
05/15/2025,20,Female,mumbai,,College/University Student,,Social Media Sites,,Mumbai
05/15/2025,16,Female,Mumbai,,School Student,,Others,,Mumbai
05/15/2025,24,Female,Kanpur,,College/University Student,,Family/Friend,,Mumbai
05/15/2025,18,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/15/2025,25,Male,THANE,,College/University Student,,CRY Volunteers/Interns,,Mumbai
05/14/2025,22,Female,Mumbai,,Working Professional,,Family/Friend,,Mumbai
05/14/2025,23,Female,Mumbai,,College/University Student,,Others,,Mumbai
05/14/2025,17,Female,Odisha ,,School Student,,CRY Website,,Mumbai
05/13/2025,19,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/13/2025,20,Male,Mumbai,,College/University Student,,Others,,Mumbai
05/13/2025,18,Female,Indore,,College/University Student,,CRY Website,,Mumbai
05/12/2025,33,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/12/2025,23,Male,Bilimora,,College/University Student,,CRY Website,,Mumbai
05/12/2025,18,Female,Mumbai,,College/University Student,,Online ads and Posts,,Mumbai
05/12/2025,25,Female,Mumbai,,Working Professional,,Others,,Mumbai
05/12/2025,18,Female,Ahmedabad ,,School Student,,Others,,Mumbai
05/12/2025,21,Female,Indore,,College/University Student,,Social Media Sites,,Mumbai
05/12/2025,24,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/11/2025,15,Male,Jamnagar,,School Student,,Ads/Hoardings,,Mumbai
05/11/2025,22,Female,Mumbai,,Working Professional,,Family/Friend,,Mumbai
05/11/2025,19,Female,Mumbai,,College/University Student,,Family/Friend,,Mumbai
05/10/2025,20,Male,Mumbai,,College/University Student,,Others,,Mumbai
05/10/2025,20,Male,Mumbai,,College/University Student,,Others,,Mumbai
05/10/2025,20,Female,Pune,,College/University Student,,CRY Website,,Mumbai
05/10/2025,18,Female,Mumbai ,,College/University Student,,Family/Friend,,Mumbai
05/10/2025,20,Male,Mumbai,,College/University Student,,Others,,Mumbai
05/09/2025,22,Female,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
05/09/2025,19,Female,Udaipur,,College/University Student,,Others,,Mumbai
05/09/2025,19,Female,Udaipur,,College/University Student,,Others,,Mumbai
05/09/2025,16,Female,Thane,,College/University Student,,Others,,Mumbai
05/09/2025,18,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/09/2025,18,Female,MUMBAI,,School Student,,Social Media Sites,,Mumbai
05/08/2025,14,Female,Mumbai,,School Student,,CRY Website,,Mumbai
05/08/2025,17,Female,Srinagar,,School Student,,CRY Website,,Mumbai
05/08/2025,15,Male,Jamnagar,,School Student,,Social Media Sites,,Mumbai
05/08/2025,25,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/08/2025,17,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
05/07/2025,20,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/07/2025,20,Male,Mumbai,,College/University Student,,Family/Friend,,Mumbai
05/07/2025,20,Female,Virar ,,College/University Student,,Social Media Sites,,Mumbai
05/07/2025,17,Female,mumbai,,School Student,,Others,,Mumbai
05/07/2025,17,Female,Mumbai,,School Student,,Family/Friend,,Mumbai
05/07/2025,14,Female,mumbai,,School Student,,Family/Friend,,Mumbai
05/07/2025,23,Female,Margao,,College/University Student,,CRY Volunteers/Interns,,Mumbai
05/07/2025,18,Female,Raipur,,School Student,,Others,,Mumbai
05/07/2025,28,Male,Mumbai,,Working Professional,,Social Media Sites,,Mumbai
05/06/2025,17,Female,Mumbai,,College/University Student,,Others,,Mumbai
05/06/2025,18,Male,Jamnagar,,College/University Student,,Social Media Sites,,Mumbai
05/06/2025,17,Male,nashik,,School Student,,CRY Website,,Mumbai
05/06/2025,19,Female,NAVI MUMBAI,,College/University Student,,Social Media Sites,,Mumbai
05/06/2025,19,Female,NAVI MUMBAI,,College/University Student,,CRY Website,,Mumbai
05/05/2025,21,Female,Mumbai,,Other,Preparing for govt exam as well as complete graphics design course,Social Media Sites,,Mumbai
05/05/2025,22,Male,Mumbai,,Working Professional,,CRY Volunteers/Interns,,Mumbai
05/05/2025,18,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/05/2025,18,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/05/2025,23,Female,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
05/05/2025,22,Female,Pune,,College/University Student,,CRY Volunteers/Interns,,Mumbai
05/05/2025,21,Female,Navi Mumbai ,,College/University Student,,Online ads and Posts,,Mumbai
05/05/2025,20,Female,Kalyan,,College/University Student,,Social Media Sites,,Mumbai
05/05/2025,17,Male,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/04/2025,21,Female,Vadodara,,College/University Student,,CRY Website,,Mumbai
05/04/2025,22,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/04/2025,22,Female,Palghar,,Other,Preparing for banking exams,CRY Website,,Mumbai
05/04/2025,25,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/04/2025,14,Male,Vashi Navi Mumbai,,School Student,,Family/Friend,,Mumbai
05/04/2025,19,Male,Mumbai,,College/University Student,,Social Media Sites,,Mumbai
05/04/2025,32,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/03/2025,26,Female,Prayagraj,,College/University Student,,CRY Website,,Mumbai
05/03/2025,22,Female,Pune,,College/University Student,,Family/Friend,,Mumbai
05/03/2025,17,Female,Ahmedabad ,,School Student,,CRY Website,,Mumbai
05/03/2025,29,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/03/2025,20,Female,MUMBAI SUBURBAN,,College/University Student,,Others,,Mumbai
05/03/2025,19,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/02/2025,19,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/02/2025,19,Female,Mumbai ,,College/University Student,,CRY Website,,Mumbai
05/02/2025,15,Female,mumbai,,College/University Student,,Ads/Hoardings,,Mumbai
05/02/2025,20,Female,Virar ,,College/University Student,,Social Media Sites,,Mumbai
05/02/2025,24,Female,mumbai,,College/University Student,,CRY Website,,Mumbai
05/02/2025,23,Female,Mumbai,,College/University Student,,Family/Friend,,Mumbai
05/02/2025,23,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
05/02/2025,24,Female,Kalyan,,Working Professional,,CRY Website,,Mumbai
05/02/2025,22,Male,Mumbai,,College/University Student,,Family/Friend,,Mumbai
05/02/2025,16,Female,Navi Mumbai ,,School Student,,CRY Website,,Mumbai
05/02/2025,15,Female,Thane ,,College/University Student,,Others,,Mumbai
05/01/2025,19,Female,Mumbai,,College/University Student,,CRY Website,,Mumbai
05/01/2025,16,Female,ulhasnagar ,,School Student,,Others,,Mumbai
05/01/2025,20,Male,Nashik,,College/University Student,,CRY Website,,Mumbai
05/01/2025,23,Male,Dombivli,,Working Professional,,Family/Friend,,Mumbai
05/01/2025,13,Male,MUMBAI,,School Student,,CRY Website,,Mumbai
05/01/2025,17,Female,Mumbai,,School Student,,CRY Website,,Mumbai
04/30/2025,15,Female,Mumbai,,School Student,,Social Media Sites,,Mumbai
04/30/2025,22,Female,Mumbai ,,College/University Student,,CRY Website,,Mumbai
04/30/2025,19,Female,Mumbai ,,College/University Student,,CRY Website,,Mumbai
04/30/2025,13,Male,Mumbai,,School Student,,CRY Website,,Mumbai
04/30/2025,28,Female,Mumbai,,Other,early founder,Social Media Sites,,Mumbai
04/30/2025,30,Female,Mumbai ,,Working Professional,,Social Media Sites,,Mumbai
04/30/2025,25,Male,Mumbai,,Working Professional,,CRY Website,,Mumbai
04/30/2025,23,Female,Mumbai,,Working Professional,,CRY Website,,Mumbai
